pr,"	Year", Month, Country
93.9065,1998,7,IRL
88.4957,1998,8,IRL
94.0908,1998,9,IRL
161.116,1998,10,IRL
142,1998,11,IRL
140.568,1998,12,IRL
153.152,1999,1,IRL
67.4759,1999,2,IRL
73.5143,1999,3,IRL
93.6116,1999,4,IRL
71.685,1999,5,IRL
63.5166,1999,6,IRL
49.4225,1999,7,IRL
106.19,1999,8,IRL
183.244,1999,9,IRL
64.8413,1999,10,IRL
121.13,1999,11,IRL
223.338,1999,12,IRL
76.433,2000,1,IRL
132.698,2000,2,IRL
38.7756,2000,3,IRL
76.7787,2000,4,IRL
72.6773,2000,5,IRL
58.0687,2000,6,IRL
62.153,2000,7,IRL
86.4897,2000,8,IRL
138.005,2000,9,IRL
185.592,2000,10,IRL
173.885,2000,11,IRL
148.646,2000,12,IRL
67.5951,2001,1,IRL
79.9637,2001,2,IRL
84.3505,2001,3,IRL
91.41,2001,4,IRL
38.0537,2001,5,IRL
66.7825,2001,6,IRL
81.1871,2001,7,IRL
105.034,2001,8,IRL
67.4144,2001,9,IRL
124.213,2001,10,IRL
74.6192,2001,11,IRL
67.176,2001,12,IRL
144.965,2002,1,IRL
185.555,2002,2,IRL
63.6297,2002,3,IRL
94.3427,2002,4,IRL
136.412,2002,5,IRL
102.605,2002,6,IRL
73.7123,2002,7,IRL
56.2536,2002,8,IRL
