pr,"	Year", Month, Country
48.4612,1941,12,AFG
117.623,1942,1,AFG
74.8691,1942,2,AFG
43.4091,1942,3,AFG
40.4792,1942,4,AFG
44.5286,1942,5,AFG
11.0346,1942,6,AFG
18.2469,1942,7,AFG
0.86048,1942,8,AFG
3.62085,1942,9,AFG
14.0225,1942,10,AFG
20.3288,1942,11,AFG
35.9751,1942,12,AFG
87.7772,1943,1,AFG
25.3804,1943,2,AFG
68.4291,1943,3,AFG
56.7955,1943,4,AFG
43.1964,1943,5,AFG
1.50372,1943,6,AFG
4.51364,1943,7,AFG
4.88974,1943,8,AFG
2.04351,1943,9,AFG
21.7307,1943,10,AFG
18.4441,1943,11,AFG
26.9471,1943,12,AFG
75.9513,1944,1,AFG
89.8393,1944,2,AFG
55.1142,1944,3,AFG
41.468,1944,4,AFG
10.7019,1944,5,AFG
0.99296,1944,6,AFG
14.544,1944,7,AFG
18.9147,1944,8,AFG
2.49444,1944,9,AFG
6.63687,1944,10,AFG
15.7433,1944,11,AFG
45.0094,1944,12,AFG
64.9991,1945,1,AFG
46.0855,1945,2,AFG
54.489,1945,3,AFG
48.1023,1945,4,AFG
20.6617,1945,5,AFG
11.2794,1945,6,AFG
14.5091,1945,7,AFG
7.10018,1945,8,AFG
1.85752,1945,9,AFG
3.46243,1945,10,AFG
36.8606,1945,11,AFG
37.1477,1945,12,AFG
41.3685,1946,1,AFG
52.0526,1946,2,AFG
40.274,1946,3,AFG
6.81412,1946,4,AFG
2.10658,1946,5,AFG
1.62855,1946,6,AFG
1.07218,1946,7,AFG
11.7473,1946,8,AFG
0.76558,1946,9,AFG
7.86118,1946,10,AFG
5.74468,1946,11,AFG
19.6395,1946,12,AFG
69.5129,1947,1,AFG
71.5437,1947,2,AFG
44.5201,1947,3,AFG
12.9491,1947,4,AFG
18.2504,1947,5,AFG
2.00259,1947,6,AFG
6.39849,1947,7,AFG
3.55407,1947,8,AFG
1.69661,1947,9,AFG
1.64262,1947,10,AFG
18.8901,1947,11,AFG
