pr,"	Year", Month, Country, ISO3, ISO2
446.219,1977,6,SLE,,
307.293,1977,7,SLE,,
601.357,1977,8,SLE,,
492.258,1977,9,SLE,,
245.919,1977,10,SLE,,
73.3495,1977,11,SLE,,
13.1135,1977,12,SLE,,
13.6194,1978,1,SLE,,
41.3832,1978,2,SLE,,
36.1717,1978,3,SLE,,
117.623,1978,4,SLE,,
218.581,1978,5,SLE,,
311.233,1978,6,SLE,,
451.97,1978,7,SLE,,
555.526,1978,8,SLE,,
454.587,1978,9,SLE,,
277.252,1978,10,SLE,,
83.8906,1978,11,SLE,,
16.6306,1978,12,SLE,,
13.4593,1979,1,SLE,,
3.57758,1979,2,SLE,,
23.7609,1979,3,SLE,,
45.4598,1979,4,SLE,,
233.558,1979,5,SLE,,
295.315,1979,6,SLE,,
478.465,1979,7,SLE,,
595.118,1979,8,SLE,,
392.483,1979,9,SLE,,
333.965,1979,10,SLE,,
83.1602,1979,11,SLE,,
26.893,1979,12,SLE,,
16.6138,1980,1,SLE,,
25.5438,1980,2,SLE,,
20.3552,1980,3,SLE,,
91.5322,1980,4,SLE,,
218.659,1980,5,SLE,,
268.187,1980,6,SLE,,
589.826,1980,7,SLE,,
411.295,1980,8,SLE,,
379.188,1980,9,SLE,,
273.991,1980,10,SLE,,
131.047,1980,11,SLE,,
44.198,1980,12,SLE,,
0.29465,1981,1,SLE,,
21.1648,1981,2,SLE,,
55.0348,1981,3,SLE,,
94.8914,1981,4,SLE,,
261.975,1981,5,SLE,,
399.206,1981,6,SLE,,
387.006,1981,7,SLE,,
586.859,1981,8,SLE,,
449.631,1981,9,SLE,,
297.363,1981,10,SLE,,
56.5869,1981,11,SLE,,
24.5584,1981,12,SLE,,
0.49311,1982,1,SLE,,
6.97572,1982,2,SLE,,
33.8288,1982,3,SLE,,
117.346,1982,4,SLE,,
216.868,1982,5,SLE,,
326.467,1982,6,SLE,,
520.447,1982,7,SLE,,
639.85,1982,8,SLE,,
339.079,1982,9,SLE,,
217.396,1982,10,SLE,,
52.2009,1982,11,SLE,,
0.64882,1982,12,SLE,,
0.02825,1983,1,SLE,,
16.4663,1983,2,SLE,,
16.9865,1983,3,SLE,,
91.6101,1983,4,SLE,,
266.181,1983,5,SLE,,
506.896,1983,6,SLE,,
504.02,1983,7,SLE,,
444.966,1983,8,SLE,,
401.431,1983,9,SLE,,
173.218,1983,10,SLE,,
79.1804,1983,11,SLE,,
8.65587,1983,12,SLE,,
0.84514,1984,1,SLE,,
10.6217,1984,2,SLE,,
49.1918,1984,3,SLE,,
161.318,1984,4,SLE,,
270.393,1984,5,SLE,,
285.287,1984,6,SLE,,
423.585,1984,7,SLE,,
430.76,1984,8,SLE,,
282.427,1984,9,SLE,,
255.98,1984,10,SLE,,
51.5063,1984,11,SLE,,
0.31992,1984,12,SLE,,
7.35414,1985,1,SLE,,
17.0605,1985,2,SLE,,
28.4273,1985,3,SLE,,
78.5113,1985,4,SLE,,
118.14,1985,5,SLE,,
179.54,1985,6,SLE,,
456.687,1985,7,SLE,,
646.122,1985,8,SLE,,
378.268,1985,9,SLE,,
200.915,1985,10,SLE,,
102.042,1985,11,SLE,,
0.67193,1985,12,SLE,,
0.20729,1986,1,SLE,,
11.7875,1986,2,SLE,,
21.7547,1986,3,SLE,,
61.807,1986,4,SLE,,
193.875,1986,5,SLE,,
258.484,1986,6,SLE,,
404.644,1986,7,SLE,,
446.047,1986,8,SLE,,
332.647,1986,9,SLE,,
250.644,1986,10,SLE,,
65.5438,1986,11,SLE,,
1.38863,1986,12,SLE,,
9.37737,1987,1,SLE,,
15.8383,1987,2,SLE,,
12.0313,1987,3,SLE,,
82.8579,1987,4,SLE,,
201.888,1987,5,SLE,,
237.67,1987,6,SLE,,
340.865,1987,7,SLE,,
595.112,1987,8,SLE,,
382.885,1987,9,SLE,,
237.11,1987,10,SLE,,
61.3838,1987,11,SLE,,
23.6548,1987,12,SLE,,
0.02825,1988,1,SLE,,
21.38,1988,2,SLE,,
27.2253,1988,3,SLE,,
70.083,1988,4,SLE,,
153.738,1988,5,SLE,,
432.087,1988,6,SLE,,
393.26,1988,7,SLE,,
482.113,1988,8,SLE,,
355.91,1988,9,SLE,,
192.379,1988,10,SLE,,
59.2298,1988,11,SLE,,
6.2981,1988,12,SLE,,
2.6973,1989,1,SLE,,
13.4699,1989,2,SLE,,
66.8458,1989,3,SLE,,
95.2811,1989,4,SLE,,
203.837,1989,5,SLE,,
257.872,1989,6,SLE,,
425.214,1989,7,SLE,,
581.823,1989,8,SLE,,
395.034,1989,9,SLE,,
280.145,1989,10,SLE,,
81.112,1989,11,SLE,,
11.8891,1989,12,SLE,,
1.50247,1990,1,SLE,,
11.1503,1990,2,SLE,,
14.6026,1990,3,SLE,,
84.9379,1990,4,SLE,,
189.261,1990,5,SLE,,
239.435,1990,6,SLE,,
319.222,1990,7,SLE,,
471.967,1990,8,SLE,,
376.026,1990,9,SLE,,
246.77,1990,10,SLE,,
98.2853,1990,11,SLE,,
43.7357,1990,12,SLE,,
3.82907,1991,1,SLE,,
5.17299,1991,2,SLE,,
35.6757,1991,3,SLE,,
61.4619,1991,4,SLE,,
164.248,1991,5,SLE,,
278.017,1991,6,SLE,,
617.375,1991,7,SLE,,
306.845,1991,8,SLE,,
320.789,1991,9,SLE,,
304.076,1991,10,SLE,,
55.1845,1991,11,SLE,,
16.5503,1991,12,SLE,,
3.62286,1992,1,SLE,,
31.6075,1992,2,SLE,,
9.22934,1992,3,SLE,,
90.4501,1992,4,SLE,,
213.472,1992,5,SLE,,
320.521,1992,6,SLE,,
733.264,1992,7,SLE,,
467.183,1992,8,SLE,,
383.391,1992,9,SLE,,
236.598,1992,10,SLE,,
96.8028,1992,11,SLE,,
10.903,1992,12,SLE,,
1.5077,1993,1,SLE,,
10.5826,1993,2,SLE,,
46.3364,1993,3,SLE,,
87.8706,1993,4,SLE,,
168.401,1993,5,SLE,,
465.66,1993,6,SLE,,
428.996,1993,7,SLE,,
369.928,1993,8,SLE,,
397.262,1993,9,SLE,,
289.468,1993,10,SLE,,
82.2191,1993,11,SLE,,
3.96651,1993,12,SLE,,
5.30407,1994,1,SLE,,
17.7953,1994,2,SLE,,
56.7909,1994,3,SLE,,
69.8257,1994,4,SLE,,
172.183,1994,5,SLE,,
250.191,1994,6,SLE,,
436.523,1994,7,SLE,,
557.66,1994,8,SLE,,
490.269,1994,9,SLE,,
277.565,1994,10,SLE,,
85.6038,1994,11,SLE,,
5.05475,1994,12,SLE,,
0.12071,1995,1,SLE,,
4.80493,1995,2,SLE,,
43.5224,1995,3,SLE,,
128.664,1995,4,SLE,,
189.017,1995,5,SLE,,
410.561,1995,6,SLE,,
427.157,1995,7,SLE,,
611.997,1995,8,SLE,,
437.859,1995,9,SLE,,
300.107,1995,10,SLE,,
56.8598,1995,11,SLE,,
30.388,1995,12,SLE,,
11.603,1996,1,SLE,,
26.4534,1996,2,SLE,,
45.1421,1996,3,SLE,,
58.4398,1996,4,SLE,,
236.495,1996,5,SLE,,
276.889,1996,6,SLE,,
358.624,1996,7,SLE,,
572.425,1996,8,SLE,,
469.041,1996,9,SLE,,
246.747,1996,10,SLE,,
30.6202,1996,11,SLE,,
21.3268,1996,12,SLE,,
10.8281,1997,1,SLE,,
13.7437,1997,2,SLE,,
16.4615,1997,3,SLE,,
82.032,1997,4,SLE,,
204.069,1997,5,SLE,,
261.281,1997,6,SLE,,
338.568,1997,7,SLE,,
578.376,1997,8,SLE,,
458.529,1997,9,SLE,,
237.832,1997,10,SLE,,
52.2387,1997,11,SLE,,
16.1604,1997,12,SLE,,
4.74337,1998,1,SLE,,
6.75863,1998,2,SLE,,
17.0138,1998,3,SLE,,
72.6952,1998,4,SLE,,
151.728,1998,5,SLE,,
227.223,1998,6,SLE,,
472.572,1998,7,SLE,,
825.414,1998,8,SLE,,
490.053,1998,9,SLE,,
232.041,1998,10,SLE,,
51.701,1998,11,SLE,,
18.9639,1998,12,SLE,,
11.4347,1999,1,SLE,,
14.3717,1999,2,SLE,,
38.8638,1999,3,SLE,,
65.1215,1999,4,SLE,,
171.356,1999,5,SLE,,
309.639,1999,6,SLE,,
472.433,1999,7,SLE,,
479.977,1999,8,SLE,,
383.435,1999,9,SLE,,
433.909,1999,10,SLE,,
94.8646,1999,11,SLE,,
7.61842,1999,12,SLE,,
2.88802,2000,1,SLE,,
7.68368,2000,2,SLE,,
18.2545,2000,3,SLE,,
85.7223,2000,4,SLE,,
213.226,2000,5,SLE,,
318.196,2000,6,SLE,,
495.605,2000,7,SLE,,
509.403,2000,8,SLE,,
285.778,2000,9,SLE,,
414.433,2000,10,SLE,,
58.916,2000,11,SLE,,
11.0723,2000,12,SLE,,
4.63813,2001,1,SLE,,
6.01632,2001,2,SLE,,
29.8156,2001,3,SLE,,
67.8055,2001,4,SLE,,
201.163,2001,5,SLE,,
327.27,2001,6,SLE,,
478.551,2001,7,SLE,,
483.756,2001,8,SLE,,
387.452,2001,9,SLE,,
255.619,2001,10,SLE,,
72.8649,2001,11,SLE,,
17.1202,2001,12,SLE,,
17.2817,2002,1,SLE,,
14.3298,2002,2,SLE,,
35.9851,2002,3,SLE,,
82.5961,2002,4,SLE,,
197.791,2002,5,SLE,,
311.124,2002,6,SLE,,
499.145,2002,7,SLE,,
492.759,2002,8,SLE,,
390.66,2002,9,SLE,,
275.836,2002,10,SLE,,
75.3011,2002,11,SLE,,
7.98553,2002,12,SLE,,
4.65924,2003,1,SLE,,
55.0232,2003,2,SLE,,
29.3109,2003,3,SLE,,
133.522,2003,4,SLE,,
191.455,2003,5,SLE,,
326.213,2003,6,SLE,,
251.324,2003,7,SLE,,
512.315,2003,8,SLE,,
454.074,2003,9,SLE,,
280.498,2003,10,SLE,,
135.444,2003,11,SLE,,
16.1747,2003,12,SLE,,
4.45997,2004,1,SLE,,
13.343,2004,2,SLE,,
36.9537,2004,3,SLE,,
96.1367,2004,4,SLE,,
211.256,2004,5,SLE,,
308.434,2004,6,SLE,,
505.302,2004,7,SLE,,
496.607,2004,8,SLE,,
401.398,2004,9,SLE,,
258.98,2004,10,SLE,,
167.944,2004,11,SLE,,
18.7356,2004,12,SLE,,
5.12715,2005,1,SLE,,
13.0104,2005,2,SLE,,
44.9643,2005,3,SLE,,
89.6741,2005,4,SLE,,
183.027,2005,5,SLE,,
125.951,2005,6,SLE,,
394.714,2005,7,SLE,,
511.718,2005,8,SLE,,
436.022,2005,9,SLE,,
304.396,2005,10,SLE,,
78.0409,2005,11,SLE,,
17.8141,2005,12,SLE,,
5.38062,2006,1,SLE,,
13.3813,2006,2,SLE,,
24.7144,2006,3,SLE,,
53.4503,2006,4,SLE,,
275.637,2006,5,SLE,,
319.823,2006,6,SLE,,
420.563,2006,7,SLE,,
515.211,2006,8,SLE,,
423.342,2006,9,SLE,,
272.912,2006,10,SLE,,
61.0621,2006,11,SLE,,
17.2313,2006,12,SLE,,
5.33217,2007,1,SLE,,
13.283,2007,2,SLE,,
36.7529,2007,3,SLE,,
80.6502,2007,4,SLE,,
199.242,2007,5,SLE,,
129.493,2007,6,SLE,,
406.718,2007,7,SLE,,
743.163,2007,8,SLE,,
377.08,2007,9,SLE,,
210.121,2007,10,SLE,,
89.5885,2007,11,SLE,,
16.2785,2007,12,SLE,,
4.68759,2008,1,SLE,,
13.9726,2008,2,SLE,,
22.3637,2008,3,SLE,,
60.0445,2008,4,SLE,,
236.851,2008,5,SLE,,
278,2008,6,SLE,,
465.438,2008,7,SLE,,
493.33,2008,8,SLE,,
366.663,2008,9,SLE,,
317.11,2008,10,SLE,,
52.8702,2008,11,SLE,,
24.0237,2008,12,SLE,,
4.65924,2009,1,SLE,,
13.1906,2009,2,SLE,,
22.491,2009,3,SLE,,
60.7752,2009,4,SLE,,
228.781,2009,5,SLE,,
242.262,2009,6,SLE,,
373.413,2009,7,SLE,,
569.315,2009,8,SLE,,
472.037,2009,9,SLE,,
232.38,2009,10,SLE,,
52.5565,2009,11,SLE,,
11.6299,2009,12,SLE,,
3.13927,2010,1,SLE,,
12.6038,2010,2,SLE,,
21.6896,2010,3,SLE,,
226.143,2010,4,SLE,,
313.253,2010,5,SLE,,
304.419,2010,6,SLE,,
490.992,2010,7,SLE,,
489.554,2010,8,SLE,,
482.089,2010,9,SLE,,
302.031,2010,10,SLE,,
92.6542,2010,11,SLE,,
15.9488,2010,12,SLE,,
4.62949,2011,1,SLE,,
9.60986,2011,2,SLE,,
47.3158,2011,3,SLE,,
55.5991,2011,4,SLE,,
149.499,2011,5,SLE,,
293.78,2011,6,SLE,,
534.003,2011,7,SLE,,
635.991,2011,8,SLE,,
374.904,2011,9,SLE,,
207.962,2011,10,SLE,,
78.6595,2011,11,SLE,,
19.4879,2011,12,SLE,,
4.57543,2012,1,SLE,,
12.9141,2012,2,SLE,,
20.6596,2012,3,SLE,,
76.7458,2012,4,SLE,,
206.494,2012,5,SLE,,
302.483,2012,6,SLE,,
469.066,2012,7,SLE,,
497.734,2012,8,SLE,,
439.51,2012,9,SLE,,
282.05,2012,10,SLE,,
84.3149,2012,11,SLE,,
17.2313,2012,12,SLE,,
5.51412,2013,1,SLE,,
15.3583,2013,2,SLE,,
31.5783,2013,3,SLE,,
116.535,2013,4,SLE,,
162.085,2013,5,SLE,,
282.957,2013,6,SLE,,
410.192,2013,7,SLE,,
555.31,2013,8,SLE,,
464.004,2013,9,SLE,,
279.722,2013,10,SLE,,
113.383,2013,11,SLE,,
18.7673,2013,12,SLE,,
4.88454,2014,1,SLE,,
13.066,2014,2,SLE,,
21.7037,2014,3,SLE,,
54.4427,2014,4,SLE,,
505.183,2014,5,SLE,,
282.318,2014,6,SLE,,
371.562,2014,7,SLE,,
471.068,2014,8,SLE,,
444.63,2014,9,SLE,,
248.892,2014,10,SLE,,
82.427,2014,11,SLE,,
11.257,2014,12,SLE,,
3.30378,2015,1,SLE,,
14.0541,2015,2,SLE,,
20.5039,2015,3,SLE,,
125.528,2015,4,SLE,,
168.059,2015,5,SLE,,
262.454,2015,6,SLE,,
455.72,2015,7,SLE,,
750.911,2015,8,SLE,,
389.361,2015,9,SLE,,
407.945,2015,10,SLE,,
71.1671,2015,11,SLE,,
9.52276,2015,12,SLE,,
42.04,1901,1,SVN,,
73.8538,1901,2,SVN,,
185.769,1901,3,SVN,,
93.2205,1901,4,SVN,,
80.3739,1901,5,SVN,,
171.191,1901,6,SVN,,
97.3529,1901,7,SVN,,
144.568,1901,8,SVN,,
254.539,1901,9,SVN,,
108.178,1901,10,SVN,,
98.0878,1901,11,SVN,,
178.259,1901,12,SVN,,
64.0686,1902,1,SVN,,
189.076,1902,2,SVN,,
93.942,1902,3,SVN,,
68.379,1902,4,SVN,,
173.852,1902,5,SVN,,
143.415,1902,6,SVN,,
158.628,1902,7,SVN,,
69.827,1902,8,SVN,,
80.4868,1902,9,SVN,,
225.124,1902,10,SVN,,
43.9338,1902,11,SVN,,
47.1032,1902,12,SVN,,
78.0532,1903,1,SVN,,
28.9199,1903,2,SVN,,
63.0471,1903,3,SVN,,
155.983,1903,4,SVN,,
90.8342,1903,5,SVN,,
117.64,1903,6,SVN,,
185.474,1903,7,SVN,,
86.9729,1903,8,SVN,,
124.268,1903,9,SVN,,
193.957,1903,10,SVN,,
192.334,1903,11,SVN,,
228.804,1903,12,SVN,,
58.6765,1904,1,SVN,,
180.824,1904,2,SVN,,
119.335,1904,3,SVN,,
89.3284,1904,4,SVN,,
109.31,1904,5,SVN,,
138.976,1904,6,SVN,,
55.6637,1904,7,SVN,,
192.121,1904,8,SVN,,
166.158,1904,9,SVN,,
140.814,1904,10,SVN,,
85.4966,1904,11,SVN,,
94.3952,1904,12,SVN,,
31.6176,1905,1,SVN,,
95.4742,1905,2,SVN,,
94.9672,1905,3,SVN,,
94.3626,1905,4,SVN,,
154.114,1905,5,SVN,,
114.987,1905,6,SVN,,
96.951,1905,7,SVN,,
164.881,1905,8,SVN,,
131.49,1905,9,SVN,,
239.145,1905,10,SVN,,
332.915,1905,11,SVN,,
19.4712,1905,12,SVN,,
76.5001,1906,1,SVN,,
85.5296,1906,2,SVN,,
92.8179,1906,3,SVN,,
96.9085,1906,4,SVN,,
118.894,1906,5,SVN,,
130.899,1906,6,SVN,,
140.449,1906,7,SVN,,
103.868,1906,8,SVN,,
153.25,1906,9,SVN,,
107.25,1906,10,SVN,,
191.708,1906,11,SVN,,
191.489,1906,12,SVN,,
77.2776,1907,1,SVN,,
48.7551,1907,2,SVN,,
13.5752,1907,3,SVN,,
196.315,1907,4,SVN,,
126.557,1907,5,SVN,,
97.3677,1907,6,SVN,,
130.129,1907,7,SVN,,
78.5648,1907,8,SVN,,
102.985,1907,9,SVN,,
274.43,1907,10,SVN,,
56.126,1907,11,SVN,,
166.421,1907,12,SVN,,
28.3523,1908,1,SVN,,
66.1887,1908,2,SVN,,
86.4092,1908,3,SVN,,
203.372,1908,4,SVN,,
37.5807,1908,5,SVN,,
67.5724,1908,6,SVN,,
104.44,1908,7,SVN,,
211.431,1908,8,SVN,,
60.8942,1908,9,SVN,,
55.7899,1908,10,SVN,,
60.7352,1908,11,SVN,,
87.7294,1908,12,SVN,,
64.6919,1909,1,SVN,,
52.1793,1909,2,SVN,,
147.863,1909,3,SVN,,
60.2715,1909,4,SVN,,
82.2343,1909,5,SVN,,
119.875,1909,6,SVN,,
123.392,1909,7,SVN,,
198.44,1909,8,SVN,,
125.454,1909,9,SVN,,
139.471,1909,10,SVN,,
90.6965,1909,11,SVN,,
227.171,1909,12,SVN,,
194.709,1910,1,SVN,,
117.069,1910,2,SVN,,
44.2873,1910,3,SVN,,
88.7485,1910,4,SVN,,
136.782,1910,5,SVN,,
190.734,1910,6,SVN,,
171.063,1910,7,SVN,,
112.932,1910,8,SVN,,
176.145,1910,9,SVN,,
112.889,1910,10,SVN,,
276.287,1910,11,SVN,,
112.002,1910,12,SVN,,
42.766,1911,1,SVN,,
11.9676,1911,2,SVN,,
107.08,1911,3,SVN,,
72.7027,1911,4,SVN,,
140.76,1911,5,SVN,,
185.408,1911,6,SVN,,
53.1074,1911,7,SVN,,
57.0811,1911,8,SVN,,
145.613,1911,9,SVN,,
179.345,1911,10,SVN,,
92.1614,1911,11,SVN,,
148.734,1911,12,SVN,,
65.6404,1912,1,SVN,,
111.436,1912,2,SVN,,
137.364,1912,3,SVN,,
108.052,1912,4,SVN,,
117.383,1912,5,SVN,,
133.869,1912,6,SVN,,
99.1107,1912,7,SVN,,
146.359,1912,8,SVN,,
212.408,1912,9,SVN,,
173.485,1912,10,SVN,,
121.172,1912,11,SVN,,
66.8199,1912,12,SVN,,
51.4894,1913,1,SVN,,
21.8847,1913,2,SVN,,
54.5569,1913,3,SVN,,
109.859,1913,4,SVN,,
96.1046,1913,5,SVN,,
130.829,1913,6,SVN,,
246.014,1913,7,SVN,,
151.363,1913,8,SVN,,
170.493,1913,9,SVN,,
76.2271,1913,10,SVN,,
154.259,1913,11,SVN,,
116.396,1913,12,SVN,,
49.5048,1914,1,SVN,,
45.4825,1914,2,SVN,,
148.723,1914,3,SVN,,
80.2679,1914,4,SVN,,
207.844,1914,5,SVN,,
127.665,1914,6,SVN,,
209.509,1914,7,SVN,,
98.6579,1914,8,SVN,,
142.514,1914,9,SVN,,
85.8938,1914,10,SVN,,
84.2826,1914,11,SVN,,
167.92,1914,12,SVN,,
174.23,1915,1,SVN,,
185.908,1915,2,SVN,,
75.1671,1915,3,SVN,,
78.2311,1915,4,SVN,,
89.1042,1915,5,SVN,,
120.591,1915,6,SVN,,
179.749,1915,7,SVN,,
201.301,1915,8,SVN,,
132.059,1915,9,SVN,,
222.451,1915,10,SVN,,
168.534,1915,11,SVN,,
141.237,1915,12,SVN,,
14.0236,1916,1,SVN,,
106.525,1916,2,SVN,,
199.999,1916,3,SVN,,
158.935,1916,4,SVN,,
97.9227,1916,5,SVN,,
97.4682,1916,6,SVN,,
106.663,1916,7,SVN,,
104.397,1916,8,SVN,,
293.953,1916,9,SVN,,
130.749,1916,10,SVN,,
210.79,1916,11,SVN,,
209.47,1916,12,SVN,,
210.182,1917,1,SVN,,
32.1738,1917,2,SVN,,
153.49,1917,3,SVN,,
131.776,1917,4,SVN,,
45.2218,1917,5,SVN,,
38.5398,1917,6,SVN,,
141.938,1917,7,SVN,,
93.7185,1917,8,SVN,,
62.5591,1917,9,SVN,,
327.615,1917,10,SVN,,
183.682,1917,11,SVN,,
76.7884,1917,12,SVN,,
56.3899,1918,1,SVN,,
15.4857,1918,2,SVN,,
62.4266,1918,3,SVN,,
125.492,1918,4,SVN,,
108.165,1918,5,SVN,,
169.608,1918,6,SVN,,
106.859,1918,7,SVN,,
193.635,1918,8,SVN,,
133.836,1918,9,SVN,,
237.803,1918,10,SVN,,
43.5751,1918,11,SVN,,
112.214,1918,12,SVN,,
139.61,1919,1,SVN,,
60.8528,1919,2,SVN,,
124.329,1919,3,SVN,,
195.978,1919,4,SVN,,
37.6557,1919,5,SVN,,
205.006,1919,6,SVN,,
217.408,1919,7,SVN,,
101.409,1919,8,SVN,,
140.834,1919,9,SVN,,
167.785,1919,10,SVN,,
242.06,1919,11,SVN,,
40.9777,1919,12,SVN,,
90.2776,1920,1,SVN,,
13.1688,1920,2,SVN,,
54.4457,1920,3,SVN,,
118.534,1920,4,SVN,,
94.1984,1920,5,SVN,,
190.549,1920,6,SVN,,
108.767,1920,7,SVN,,
125.292,1920,8,SVN,,
114.599,1920,9,SVN,,
41.3142,1920,10,SVN,,
27.5517,1920,11,SVN,,
150.935,1920,12,SVN,,
37.3978,1921,1,SVN,,
53.297,1921,2,SVN,,
22.9748,1921,3,SVN,,
173.957,1921,4,SVN,,
120.632,1921,5,SVN,,
136.912,1921,6,SVN,,
57.3492,1921,7,SVN,,
91.2697,1921,8,SVN,,
24.9931,1921,9,SVN,,
86.9852,1921,10,SVN,,
63.8514,1921,11,SVN,,
37.1203,1921,12,SVN,,
83.3456,1922,1,SVN,,
57.4201,1922,2,SVN,,
144.427,1922,3,SVN,,
217.662,1922,4,SVN,,
73.1229,1922,5,SVN,,
107.72,1922,6,SVN,,
68.5012,1922,7,SVN,,
66.4978,1922,8,SVN,,
255.546,1922,9,SVN,,
231.178,1922,10,SVN,,
82.7562,1922,11,SVN,,
60.2752,1922,12,SVN,,
61.8777,1923,1,SVN,,
71.6943,1923,2,SVN,,
54.4305,1923,3,SVN,,
187.689,1923,4,SVN,,
62.8261,1923,5,SVN,,
215.929,1923,6,SVN,,
82.017,1923,7,SVN,,
124.425,1923,8,SVN,,
120.614,1923,9,SVN,,
102.701,1923,10,SVN,,
305.223,1923,11,SVN,,
134.847,1923,12,SVN,,
95.2884,1924,1,SVN,,
69.2951,1924,2,SVN,,
84.1901,1924,3,SVN,,
108.255,1924,4,SVN,,
130.477,1924,5,SVN,,
166.731,1924,6,SVN,,
156.95,1924,7,SVN,,
174.148,1924,8,SVN,,
115.756,1924,9,SVN,,
87.6655,1924,10,SVN,,
5.26403,1924,11,SVN,,
91.5708,1924,12,SVN,,
22.0056,1925,1,SVN,,
129.46,1925,2,SVN,,
99.4525,1925,3,SVN,,
165.946,1925,4,SVN,,
144.829,1925,5,SVN,,
190.721,1925,6,SVN,,
91.056,1925,7,SVN,,
150.72,1925,8,SVN,,
193.622,1925,9,SVN,,
72.0493,1925,10,SVN,,
257.861,1925,11,SVN,,
76.6495,1925,12,SVN,,
69.4983,1926,1,SVN,,
68.6951,1926,2,SVN,,
53.178,1926,3,SVN,,
105.165,1926,4,SVN,,
120.334,1926,5,SVN,,
175.095,1926,6,SVN,,
233.409,1926,7,SVN,,
163.054,1926,8,SVN,,
195.669,1926,9,SVN,,
239.601,1926,10,SVN,,
191.231,1926,11,SVN,,
74.9092,1926,12,SVN,,
126.474,1927,1,SVN,,
33.9298,1927,2,SVN,,
152.236,1927,3,SVN,,
99.8592,1927,4,SVN,,
119.314,1927,5,SVN,,
126.433,1927,6,SVN,,
75.5121,1927,7,SVN,,
130.381,1927,8,SVN,,
201.015,1927,9,SVN,,
72.5918,1927,10,SVN,,
165.094,1927,11,SVN,,
95.5864,1927,12,SVN,,
49.5326,1928,1,SVN,,
23.3608,1928,2,SVN,,
152.945,1928,3,SVN,,
97.0361,1928,4,SVN,,
182.132,1928,5,SVN,,
91.701,1928,6,SVN,,
55.8872,1928,7,SVN,,
130.405,1928,8,SVN,,
207.41,1928,9,SVN,,
139.496,1928,10,SVN,,
150.955,1928,11,SVN,,
85.6539,1928,12,SVN,,
91.5149,1929,1,SVN,,
50.9697,1929,2,SVN,,
8.26702,1929,3,SVN,,
115.227,1929,4,SVN,,
91.2064,1929,5,SVN,,
161.524,1929,6,SVN,,
71.5651,1929,7,SVN,,
115.741,1929,8,SVN,,
48.0437,1929,9,SVN,,
173.925,1929,10,SVN,,
203.027,1929,11,SVN,,
86.9151,1929,12,SVN,,
65.054,1930,1,SVN,,
58.6651,1930,2,SVN,,
119.476,1930,3,SVN,,
134.251,1930,4,SVN,,
149.826,1930,5,SVN,,
45.4293,1930,6,SVN,,
159.623,1930,7,SVN,,
160.049,1930,8,SVN,,
198.579,1930,9,SVN,,
246.08,1930,10,SVN,,
92.5929,1930,11,SVN,,
110.534,1930,12,SVN,,
79.0984,1931,1,SVN,,
126.542,1931,2,SVN,,
124.97,1931,3,SVN,,
121.952,1931,4,SVN,,
65.9293,1931,5,SVN,,
118.34,1931,6,SVN,,
101.927,1931,7,SVN,,
123.2,1931,8,SVN,,
121.007,1931,9,SVN,,
133.104,1931,10,SVN,,
186.164,1931,11,SVN,,
52.6033,1931,12,SVN,,
60.8281,1932,1,SVN,,
32.209,1932,2,SVN,,
96.818,1932,3,SVN,,
113.96,1932,4,SVN,,
147.176,1932,5,SVN,,
103.947,1932,6,SVN,,
123.156,1932,7,SVN,,
45.8179,1932,8,SVN,,
95.7997,1932,9,SVN,,
233.042,1932,10,SVN,,
115.176,1932,11,SVN,,
60.927,1932,12,SVN,,
59.5489,1933,1,SVN,,
65.5825,1933,2,SVN,,
76.2117,1933,3,SVN,,
80.9806,1933,4,SVN,,
225.638,1933,5,SVN,,
155.311,1933,6,SVN,,
74.9796,1933,7,SVN,,
115.114,1933,8,SVN,,
199.777,1933,9,SVN,,
290.287,1933,10,SVN,,
246.454,1933,11,SVN,,
140.421,1933,12,SVN,,
72.6972,1934,1,SVN,,
37.0956,1934,2,SVN,,
142.657,1934,3,SVN,,
80.2283,1934,4,SVN,,
125.814,1934,5,SVN,,
237.247,1934,6,SVN,,
142.295,1934,7,SVN,,
188.377,1934,8,SVN,,
107.481,1934,9,SVN,,
138.622,1934,10,SVN,,
185.391,1934,11,SVN,,
135.206,1934,12,SVN,,
62.6854,1935,1,SVN,,
81.835,1935,2,SVN,,
48.4927,1935,3,SVN,,
137.718,1935,4,SVN,,
119.022,1935,5,SVN,,
47.0466,1935,6,SVN,,
91.2213,1935,7,SVN,,
122.795,1935,8,SVN,,
85.5837,1935,9,SVN,,
240.371,1935,10,SVN,,
147.917,1935,11,SVN,,
183.326,1935,12,SVN,,
177.412,1936,1,SVN,,
153.969,1936,2,SVN,,
63.8796,1936,3,SVN,,
129.603,1936,4,SVN,,
181.506,1936,5,SVN,,
162.325,1936,6,SVN,,
132.988,1936,7,SVN,,
63.9864,1936,8,SVN,,
126.247,1936,9,SVN,,
165.619,1936,10,SVN,,
54.9071,1936,11,SVN,,
46.4743,1936,12,SVN,,
75.5406,1937,1,SVN,,
86.84,1937,2,SVN,,
249.373,1937,3,SVN,,
164.905,1937,4,SVN,,
67.4923,1937,5,SVN,,
185.353,1937,6,SVN,,
180.627,1937,7,SVN,,
191.42,1937,8,SVN,,
278.072,1937,9,SVN,,
142.256,1937,10,SVN,,
176.59,1937,11,SVN,,
218.53,1937,12,SVN,,
