,year,country_code,reported_cases,region_x,reported_deaths,region_y,population,tx_resistance,tx_resistance_int,number_nets,point_prevalence
778,2012,ZAF,5629.0,AFR,72.0,AFR,52506515.08,Not tested/reported,0.0,0.0,0.00010720574373339272
779,2009,COM,5982.0,AFR,,,673252.0,Not tested/reported,0.0,0.0,0.00888523168145063
780,2002,TJK,6160.0,EUR,0.0,EUR,6447688.0,Not tested/reported,0.0,0.0,0.0009553812157163933
781,2003,MYS,6338.0,WPR,21.0,WPR,24688703.0,Not tested/reported,0.0,0.0,0.000256716604351391
782,2012,SOM,6817.0,EMR,10.0,EMR,12763776.0,Yes,1.0,0.0,0.0005340895985639359
783,2012,SOM,6817.0,EMR,10.0,EMR,12763776.0,No,0.0,0.0,0.0005340895985639359
784,2011,BOL,7143.0,AMR,0.0,AMR,10078343.0,Not tested/reported,0.0,0.0,0.0007087474597758779
785,2013,SOM,7407.0,EMR,23.0,EMR,13132349.0,Not tested/reported,0.0,0.0,0.0005640270449711625
786,2005,ZAF,7755.0,AFR,63.0,AFR,47606670.24,Yes,1.0,0.0,0.00016289734108486557
787,2005,ZAF,7755.0,AFR,63.0,AFR,47606670.24,Not tested/reported,0.0,0.0,0.00016289734108486557
788,2008,IRN,8349.0,EMR,3.0,EMR,72845542.0,No,0.0,0.0,0.00011461236708212013
789,2008,ERI,8764.0,AFR,19.0,AFR,4232636.0,Not tested/reported,0.0,0.0,0.0020705772950945934
790,2011,PHL,9552.0,WPR,12.0,WPR,95277940.0,Not tested/reported,0.0,0.0,0.00010025405671029411
791,2011,PHL,9552.0,WPR,12.0,WPR,95277940.0,Yes,1.0,0.0,0.00010025405671029411
792,2006,ECU,9863.0,AMR,9.0,AMR,13967480.0,Not tested/reported,0.0,0.0,0.000706140262953661
793,2000,BWA,10510.0,AFR,,,1728340.0,Not tested/reported,0.0,0.0,0.006080979436916347
794,2008,VNM,11355.0,WPR,25.0,WPR,85118700.0,Yes,1.0,0.0,0.0001334019434037409
795,2008,VNM,11355.0,WPR,25.0,WPR,85118700.0,Not tested/reported,0.0,0.0,0.0001334019434037409
796,2009,GNB,11757.0,AFR,369.0,AFR,1517448.0,Not tested/reported,0.0,0.0,0.007747876698246003
797,2000,IRN,12294.0,EMR,4.0,EMR,66131854.0,Yes,1.0,0.0,0.00018590133583734096
798,2000,IRN,12294.0,EMR,4.0,EMR,66131854.0,Not tested/reported,0.0,0.0,0.00018590133583734096
799,2000,IRN,12294.0,EMR,4.0,EMR,66131854.0,No,0.0,0.0,0.00018590133583734096
800,2006,IRN,13127.0,EMR,1.0,EMR,71227880.0,No,0.0,0.0,0.00018429581225778445
801,2006,IRN,13127.0,EMR,1.0,EMR,71227880.0,Not tested/reported,0.0,0.0,0.00018429581225778445
802,2009,GUY,13673.0,AMR,20.0,AMR,745693.0,Not tested/reported,0.0,0.0,0.018335963995907163
803,2002,VUT,14339.0,WPR,13.0,WPR,193956.0,Not tested/reported,0.0,0.0,0.07392913856751016
804,2012,GNQ,15169.0,AFR,77.0,AFR,1038593.0,Not tested/reported,0.0,0.0,0.014605336257802623
805,2012,GNQ,15169.0,AFR,77.0,AFR,1038593.0,No,0.0,0.0,0.014605336257802623
806,2000,CIV,15705.0,AFR,,,16686561.0,Yes,1.0,0.0,0.0009411765551931282
807,2000,CIV,15705.0,AFR,,,16686561.0,Not tested/reported,0.0,0.0,0.0009411765551931282
808,2014,NAM,15914.0,AFR,61.0,AFR,2370992.0, Not tested/reported,0.0,0.0,0.00671195853887318
809,2014,NAM,15914.0,AFR,61.0,AFR,2370992.0,No,0.0,0.0,0.00671195853887318
810,2011,VNM,16612.0,WPR,14.0,WPR,87860300.0,Not tested/reported,0.0,0.0,0.00018907288047047415
811,2011,VNM,16612.0,WPR,14.0,WPR,87860300.0,Yes,1.0,0.0,0.00018907288047047415
812,2011,VNM,16612.0,WPR,14.0,WPR,87860300.0,No,0.0,0.0,0.00018907288047047415
813,2004,HND,17134.0,AMR,0.0,AMR,7204153.0,Not tested/reported,0.0,0.0,0.0023783503765119926
814,2005,STP,18139.0,AFR,85.0,AFR,155630.0,Not tested/reported,0.0,0.0,0.11655207864807557
815,2012,VNM,19638.0,WPR,8.0,WPR,88809200.0,Not tested/reported,0.0,0.0,0.0002211257392252154
816,2012,VNM,19638.0,WPR,8.0,WPR,88809200.0,No,0.0,0.0,0.0002211257392252154
817,2003,BOL,20343.0,AMR,1.0,AMR,8810420.0,Not tested/reported,0.0,0.0,0.002308970514459016
818,2001,CHN,21237.0,WPR,27.0,WPR,1271850000.0,Not tested/reported,0.0,0.0,1.669772378818257e-05
819,2011,GNQ,22466.0,AFR,52.0,AFR,994290.0,Not tested/reported,0.0,0.0,0.022595017550211708
820,2011,GNQ,22466.0,AFR,52.0,AFR,994290.0,No,0.0,0.0,0.022595017550211708
821,2000,GUY,24018.0,AMR,29.0,AMR,753301.0,Not tested/reported,0.0,0.0,0.03188366934333022
822,2002,CHN,24964.0,WPR,42.0,WPR,1280400000.0,Not tested/reported,0.0,0.0,1.949703217744455e-05
823,2004,THA,26690.0,SEAR,230.0,SEAR,65002231.0,Yes,1.0,0.0,0.0004106012915156712
824,2004,THA,26690.0,SEAR,230.0,SEAR,65002231.0,No,0.0,0.0,0.0004106012915156712
825,2004,THA,26690.0,SEAR,230.0,SEAR,65002231.0,Not tested/reported,0.0,0.0,0.0004106012915156712
826,2003,CHN,27870.0,WPR,52.0,WPR,1288400000.0,Not tested/reported,0.0,0.0,2.163148090655076e-05
827,2013,GAB,28982.0,AFR,273.0,AFR,1817271.0,Not tested/reported,0.0,0.0,0.015948089195282376
828,2003,GTM,31127.0,AMR,0.0,AMR,12500478.0,Not tested/reported,0.0,0.0,0.0024900647799228157
829,2003,VEN,31719.0,AMR,40.0,AMR,25868523.0,Not tested/reported,0.0,0.0,0.001226162003914951
830,2008,ZWE,32788.0,AFR,232.0,AFR,13558469.0,Yes,1.0,0.0,0.0024182671362083727
831,2008,ZWE,32788.0,AFR,232.0,AFR,13558469.0,No,0.0,0.0,0.0024182671362083727
832,2008,ZWE,32788.0,AFR,232.0,AFR,13558469.0,Not tested/reported,0.0,0.0,0.0024182671362083727
833,2006,GAB,33458.0,AFR,238.0,AFR,1444844.0,Not tested/reported,0.0,0.0,0.023156825235111887
834,2006,GAB,33458.0,AFR,238.0,AFR,1444844.0,No,0.0,0.0,0.023156825235111887
835,2009,GIN,35841.0,AFR,586.0,AFR,10556524.0,Not tested/reported,0.0,0.0,0.003395151661664389
836,2008,SOM,36905.0,EMR,49.0,EMR,11369276.0,Not tested/reported,0.0,0.0,0.0032460290347424057
837,2005,GUY,38984.0,AMR,33.0,AMR,750946.0,Not tested/reported,0.0,0.0,0.05191318683367379
838,2010,SLB,39704.0,WPR,34.0,WPR,527790.0,Not tested/reported,0.0,0.0,0.07522688948255934
839,2002,LKA,41411.0,SEAR,30.0,SEAR,18939000.0,Yes,1.0,0.0,0.002186546280162627
840,2002,LKA,41411.0,SEAR,30.0,SEAR,18939000.0,Not tested/reported,0.0,0.0,0.002186546280162627
841,2013,COG,43232.0,AFR,2870.0,AFR,4751393.0,Yes,1.0,0.0,0.0090988053398235
842,2013,COG,43232.0,AFR,2870.0,AFR,4751393.0,No,0.0,0.0,0.0090988053398235
843,2007,GIN,44518.0,AFR,472.0,AFR,10096727.0,Not tested/reported,0.0,0.0,0.004409151599325207
844,2010,VEN,45155.0,AMR,18.0,AMR,29028033.0,Not tested/reported,0.0,0.0,0.001555565270302676
845,2002,KHM,46902.0,WPR,457.0,WPR,12634729.0,Not tested/reported,0.0,0.0,0.003712149267309176
846,2010,TLS,48137.0,SEAR,58.0,SEAR,1109591.0,Not tested/reported,0.0,0.0,0.0433826518059357
847,2012,COM,49840.0,AFR,17.0,AFR,723868.0,Not tested/reported,0.0,0.0,0.0688523321931623
848,2013,COL,51696.0,AMR,10.0,AMR,47342981.0,Not tested/reported,0.0,0.0,0.0010919464492529527
849,2013,COL,51696.0,AMR,10.0,AMR,47342981.0,No,0.0,0.0,0.0010919464492529527
850,2001,GAB,53167.0,AFR,1693.0,AFR,1262259.0,Not tested/reported,0.0,0.0,0.04212051567863648
851,2003,BGD,54654.0,SEAR,574.0,SEAR,139019001.0,Not tested/reported,0.0,0.0,0.00039314050314604115
852,2004,KHM,59745.0,WPR,382.0,WPR,13063377.0,Yes,1.0,0.0,0.004573472847028758
853,2004,KHM,59745.0,WPR,382.0,WPR,13063377.0,Not tested/reported,0.0,0.0,0.004573472847028758
854,2002,GAB,62976.0,AFR,1141.0,AFR,1294409.0,Not tested/reported,0.0,0.0,0.048652319321018316
855,2006,PER,64925.0,AMR,6.0,AMR,27949944.0,Not tested/reported,0.0,0.0,0.0023229026863166523
856,2014,YEM,67513.0,EMR,19.0,EMR,26246327.0,No,0.0,0.0,0.0025722837332629437
857,2014,YEM,67513.0,EMR,19.0,EMR,26246327.0, Not tested/reported,0.0,0.0,0.0025722837332629437
858,2014,YEM,67513.0,EMR,19.0,EMR,26246327.0,Yes,1.0,0.0,0.0025722837332629437
859,2005,GAB,70644.0,AFR,353.0,AFR,1403126.0,Not tested/reported,0.0,0.0,0.05034758104404024
860,2002,YEM,75508.0,EMR,,,18919179.0,Not tested/reported,0.0,0.0,0.003991082276878928
861,2001,PER,78544.0,AMR,25.0,AMR,26261363.0,Not tested/reported,0.0,0.0,0.00299085770986068
862,2009,COL,79347.0,AMR,28.0,AMR,45416181.0,Not tested/reported,0.0,0.0,0.001747108591098842
863,2008,PNG,84452.0,WPR,628.0,WPR,6787187.0,Not tested/reported,0.0,0.0,0.012442857401748324
864,2004,SLB,90297.0,WPR,51.0,WPR,458324.0,Not tested/reported,0.0,0.0,0.19701564831865667
865,2009,COG,92855.0,AFR,116.0,AFR,4253712.0,Yes,1.0,0.0,0.02182916944071437
866,2009,COG,92855.0,AFR,116.0,AFR,4253712.0,No,0.0,0.0,0.02182916944071437
867,2004,PER,93581.0,AMR,6.0,AMR,27273194.0,Not tested/reported,0.0,0.0,0.0034312446133005175
868,2002,PER,99237.0,AMR,12.0,AMR,26601467.0,Not tested/reported,0.0,0.0,0.003730508546765485
869,2002,PAK,107666.0,EMR,,,144654143.0,Not tested/reported,0.0,0.0,0.0007442994563937239
870,2010,COL,117650.0,AMR,42.0,AMR,45918097.0,Not tested/reported,0.0,0.0,0.002562170640477544
871,2003,PAK,122560.0,EMR,,,147703401.0,Not tested/reported,0.0,0.0,0.0008297710084549779
872,2007,MOZ,141663.0,AFR,5816.0,AFR,22188387.0,Not tested/reported,0.0,0.0,0.006384556029241783
873,2007,MOZ,141663.0,AFR,5816.0,AFR,22188387.0,No,0.0,0.0,0.006384556029241783
874,2014,GMB,166229.0,AFR,170.0,AFR,1917852.0, Not tested/reported,0.0,0.0,0.08667457134335704
875,2011,TCD,181126.0,AFR,1220.0,AFR,12288651.0,Yes,1.0,0.0,0.014739290748838094
876,2011,TCD,181126.0,AFR,1220.0,AFR,12288651.0,No,0.0,0.0,0.014739290748838094
877,2011,RWA,208858.0,AFR,380.0,AFR,10516071.0,Yes,1.0,0.0,0.01986083966150476
878,2011,RWA,208858.0,AFR,380.0,AFR,10516071.0,No,0.0,0.0,0.01986083966150476
879,2010,PAK,240591.0,EMR,,,170560182.0,Not tested/reported,0.0,0.0,0.0014105930069891694
880,2013,MMR,251273.0,SEAR,236.0,SEAR,51448196.0,Not tested/reported,0.0,0.0,0.0048840002086759276
881,2013,MMR,251273.0,SEAR,236.0,SEAR,51448196.0,No,0.0,0.0,0.0048840002086759276
882,2011,BRA,267146.0,AMR,70.0,AMR,198686688.0,Not tested/reported,0.0,0.0,0.0013445591281887994
883,2011,BRA,267146.0,AMR,70.0,AMR,198686688.0,No,0.0,0.0,0.0013445591281887994
884,2012,PAK,290781.0,EMR,260.0,EMR,177911533.0,Not tested/reported,0.0,0.0,0.0016344134362554226
885,2009,BRA,309316.0,AMR,85.0,AMR,194895996.0,Not tested/reported,0.0,0.0,0.001587082373924193
886,2011,ZWE,319935.0,AFR,451.0,AFR,14386649.0,No,0.0,0.0,0.022238326659668975
887,2011,ZWE,319935.0,AFR,451.0,AFR,14386649.0,Not tested/reported,0.0,0.0,0.022238326659668975
888,2002,BRA,348259.0,AMR,95.0,AMR,180151021.0,Not tested/reported,0.0,0.0,0.0019331502983821558
889,2007,MMR,373958.0,SEAR,1261.0,SEAR,49171586.0,Not tested/reported,0.0,0.0,0.007605164494795836
890,2002,AFG,415356.0,EMR,,,21979923.0,Not tested/reported,0.0,0.0,0.018897063470149553
891,2008,MMR,447073.0,SEAR,1087.0,SEAR,49479752.0,Not tested/reported,0.0,0.0,0.009035473742875671
892,2011,MMR,465294.0,SEAR,581.0,SEAR,50553031.0,Yes,1.0,0.0,0.009204077199644074
893,2011,MMR,465294.0,SEAR,581.0,SEAR,50553031.0,No,0.0,0.0,0.009204077199644074
894,2011,MMR,465294.0,SEAR,581.0,SEAR,50553031.0,Not tested/reported,0.0,0.0,0.009204077199644074
895,2012,RWA,483470.0,AFR,459.0,AFR,10788853.0,Yes,1.0,0.0,0.04481199252598956
896,2012,RWA,483470.0,AFR,459.0,AFR,10788853.0,No,0.0,0.0,0.04481199252598956
897,2010,NGA,551187.0,AFR,4238.0,AFR,158578261.0,Yes,1.0,0.0,0.003475804290728097
898,2010,NGA,551187.0,AFR,4238.0,AFR,158578261.0,Not tested/reported,0.0,0.0,0.003475804290728097
899,2013,SDN,592383.0,EMR,685.0,EMR,36849918.0,Not tested/reported,0.0,0.0,0.016075558159993734
900,2010,RWA,638669.0,AFR,670.0,AFR,10246842.0,Not tested/reported,0.0,0.0,0.06232837395170141
901,2010,RWA,638669.0,AFR,670.0,AFR,10246842.0,No,0.0,0.0,0.06232837395170141
902,2009,SDN,711462.0,EMR,1142.0,EMR,33650619.0,Yes,1.0,0.0,0.021142612562342462
903,2009,SDN,711462.0,EMR,1142.0,EMR,33650619.0,No,0.0,0.0,0.021142612562342462
904,2006,BDI,791731.0,AFR,434.0,AFR,7675338.0,Yes,1.0,0.0,0.1031525908044701
905,2006,BDI,791731.0,AFR,434.0,AFR,7675338.0,Not tested/reported,0.0,0.0,0.1031525908044701
906,2006,BDI,791731.0,AFR,434.0,AFR,7675338.0,No,0.0,0.0,0.1031525908044701
907,2003,COM,867398.0,AFR,,,583211.0,Not tested/reported,0.0,0.0,1.4872799038426916
908,2010,SSD,900283.0,AFR,1053.0,AFR,10067192.0,Not tested/reported,0.0,0.0,0.08942741928434463
909,2011,KEN,1002805.0,AFR,713.0,AFR,42486839.0,Yes,1.0,2500.0,0.023602720833150237
910,2011,KEN,1002805.0,AFR,713.0,AFR,42486839.0,Not tested/reported,0.0,2500.0,0.023602720833150237
911,2010,GHA,1071637.0,AFR,3859.0,AFR,24512104.0,Yes,1.0,0.0,0.043718686898521646
912,2010,GHA,1071637.0,AFR,3859.0,AFR,24512104.0,No,0.0,0.0,0.043718686898521646
913,2010,ETH,1158197.0,AFR,1581.0,AFR,87702670.0,Yes,1.0,0.0,0.013205949146132039
914,2010,ETH,1158197.0,AFR,1581.0,AFR,87702670.0,No,0.0,0.0,0.013205949146132039
915,2013,MLI,1367218.0,AFR,1680.0,AFR,16477818.0,Yes,1.0,0.0,0.08297324318062015
916,2013,MLI,1367218.0,AFR,1680.0,AFR,16477818.0,No,0.0,0.0,0.08297324318062015
917,2012,AGO,1496834.0,AFR,5736.0,AFR,25096150.0,Not tested/reported,0.0,0.0,0.05964396929409491
918,2012,AGO,1496834.0,AFR,5736.0,AFR,25096150.0,No,0.0,0.0,0.05964396929409491
919,2009,AGO,1573422.0,AFR,10530.0,AFR,22549547.0,Yes,1.0,0.0,0.06977621324277601
920,2009,AGO,1573422.0,AFR,10530.0,AFR,22549547.0,No,0.0,0.0,0.06977621324277601
921,2010,AGO,1682870.0,AFR,8114.0,AFR,23369131.0,Not tested/reported,0.0,0.0,0.07201251942145388
922,2010,AGO,1682870.0,AFR,8114.0,AFR,23369131.0,No,0.0,0.0,0.07201251942145388
923,2005,IND,1816569.0,SEAR,963.0,SEAR,1144118674.0,Yes,1.0,0.0,0.0015877452586706053
924,2005,IND,1816569.0,SEAR,963.0,SEAR,1144118674.0,Not tested/reported,0.0,0.0,0.0015877452586706053
925,2013,AGO,1999868.0,AFR,7300.0,AFR,25998340.0,Not tested/reported,0.0,0.0,0.07692291123202481
926,2013,AGO,1999868.0,AFR,7300.0,AFR,25998340.0,No,0.0,0.0,0.07692291123202481
927,2012,NER,2239858.0,AFR,2825.0,AFR,17731634.0,Not tested/reported,0.0,0.0,0.1263198868192294
928,2013,ETH,2645454.0,AFR,358.0,AFR,94887724.0,Yes,1.0,0.0,0.02787983406578495
929,2012,BFA,3858046.0,AFR,7963.0,AFR,16571216.0,Yes,1.0,0.0,0.2328161071583401
930,2012,BFA,3858046.0,AFR,7963.0,AFR,16571216.0,Not tested/reported,0.0,0.0,0.2328161071583401
931,2013,COD,6715223.0,AFR,30918.0,AFR,71316033.0,Yes,1.0,0.0,0.0941614769851262
932,2013,COD,6715223.0,AFR,30918.0,AFR,71316033.0,No,0.0,0.0,0.0941614769851262
933,2009,DZA,0.0,AFR,1.0,AFR,35465760.0,Not tested/reported,0.0,0.0,0.0
934,2014,PRY,0.0,AMR,0.0,AMR,6552584.0, Not tested/reported,0.0,0.0,0.0
935,2006,EGY,0.0,EMR,0.0,EMR,78159048.0,,0.0,0.0,0.0
936,2013,EGY,0.0,EMR,3.0,EMR,89807433.0,,0.0,0.0,0.0
937,2011,OMN,0.0,EMR,0.0,EMR,3237268.0,,0.0,0.0,0.0
938,2008,SYR,0.0,EMR,1.0,EMR,20325443.0,,0.0,0.0,0.0
939,2006,ARM,0.0,EUR,0.0,EUR,2958500.0,,0.0,0.0,0.0
940,2014,GEO,0.0,EUR,0.0,EUR,3727000.0, Not tested/reported,0.0,0.0,0.0
941,2009,RUS,0.0,EUR,1.0,EUR,142785342.0,,0.0,0.0,0.0
942,2014,TUR,0.0,EUR,1.0,EUR,77030628.0, Not tested/reported,0.0,0.0,0.0
943,2013,LKA,0.0,SEAR,0.0,SEAR,20585000.0,Not tested/reported,0.0,0.0,0.0
944,2005,BHS,1.0,AMR,0.0,AMR,329249.0,,0.0,0.0,3.037214995337875e-06
945,2005,DZA,2.0,AFR,,,33288437.0,Not tested/reported,0.0,0.0,6.008092239356266e-08
946,2012,AZE,3.0,EUR,0.0,EUR,9295784.0,Not tested/reported,0.0,0.0,3.2272694804440377e-07
947,2011,AZE,4.0,EUR,0.0,EUR,9173082.0,Not tested/reported,0.0,0.0,4.360584588691129e-07
948,2013,SLV,6.0,AMR,0.0,AMR,6250777.0,Not tested/reported,0.0,0.0,9.598806676353996e-07
949,2005,ARM,7.0,EUR,0.0,EUR,2981259.0,,0.0,0.0,2.348001297438431e-06
950,2011,SLV,9.0,AMR,0.0,AMR,6192560.0,Not tested/reported,0.0,0.0,1.4533569315436589e-06
951,2010,ARG,14.0,AMR,0.0,AMR,41223889.0,Not tested/reported,0.0,0.0,3.396089097755915e-07
952,2014,BTN,19.0,SEAR,0.0,SEAR,776448.0, Not tested/reported,0.0,0.0,2.447040883613584e-05
953,2006,IRQ,23.0,EMR,0.0,EMR,27697912.0,,0.0,0.0,8.303875035778871e-07
954,2007,DZA,27.0,AFR,,,34300076.0,Not tested/reported,0.0,0.0,7.87170267494451e-07
955,2009,TUR,38.0,EUR,1.0,EUR,71339185.0,Not tested/reported,0.0,0.0,5.326665842902467e-07
956,2006,SLV,49.0,AMR,0.0,AMR,6056478.0,Not tested/reported,0.0,0.0,8.09051068954597e-06
957,2009,SAU,58.0,EMR,0.0,EMR,26661492.0,Not tested/reported,0.0,0.0,2.175422140666396e-06
958,2005,CPV,68.0,AFR,2.0,AFR,474567.0,Not tested/reported,0.0,0.0,0.000143288513529175
959,2002,CPV,76.0,AFR,2.0,AFR,452106.0,Not tested/reported,0.0,0.0,0.00016810217072987308
960,2003,SLV,85.0,AMR,0.0,AMR,5971535.0,Not tested/reported,0.0,0.0,1.4234196065165825e-05
961,2007,AZE,108.0,EUR,0.0,EUR,8581300.0,Not tested/reported,0.0,0.0,1.2585505692610676e-05
962,2003,ARG,122.0,AMR,1.0,AMR,38309379.0,Not tested/reported,0.0,0.0,3.1845987375571918e-06
963,2004,JAM,141.0,AMR,0.0,AMR,2728777.0,,0.0,0.0,5.167149972313604e-05
964,2012,BWA,193.0,AFR,3.0,AFR,2089315.0,Not tested/reported,0.0,0.0,9.237477355018271e-05
965,2005,SAU,204.0,EMR,0.0,EMR,23905654.0,Not tested/reported,0.0,0.0,8.533546080772357e-06
966,2005,SAU,204.0,EMR,0.0,EMR,23905654.0,No,0.0,0.0,8.533546080772357e-06
967,2005,AZE,242.0,EUR,0.0,EUR,8391850.0,Not tested/reported,0.0,0.0,2.8837503053557915e-05
968,2009,BLZ,256.0,AMR,0.0,AMR,313929.0,Not tested/reported,0.0,0.0,0.0008154710141465108
969,2004,COG,293.0,AFR,,,3605439.0,Not tested/reported,0.0,0.0,8.126610934202464e-05
970,2008,TJK,318.0,EUR,0.0,EUR,7309728.0,Not tested/reported,0.0,0.0,4.3503670724820404e-05
971,2012,SUR,356.0,AMR,0.0,AMR,537077.0,Not tested/reported,0.0,0.0,0.0006628472267477476
972,2014,SUR,374.0,AMR,0.0,AMR,547928.0, Not tested/reported,0.0,0.0,0.0006825714327429881
973,2012,KOR,394.0,WPR,0.0,WPR,50199853.0,Not tested/reported,0.0,0.0,7.848628560725069e-06
974,2013,BWA,456.0,AFR,7.0,AFR,2128507.0,Not tested/reported,0.0,0.0,0.000214234672472301
975,2014,DOM,496.0,AMR,4.0,AMR,10405844.0,No,0.0,0.0,4.7665523334772265e-05
976,2014,DOM,496.0,AMR,4.0,AMR,10405844.0, Not tested/reported,0.0,0.0,4.7665523334772265e-05
977,2009,LKA,531.0,SEAR,1.0,SEAR,19968000.0,Not tested/reported,0.0,0.0,2.6592548076923078e-05
978,2013,DOM,579.0,AMR,5.0,AMR,10281296.0,Yes,1.0,0.0,5.631585745610281e-05
979,2013,DOM,579.0,AMR,5.0,AMR,10281296.0,Not tested/reported,0.0,0.0,5.631585745610281e-05
980,2014,MEX,656.0,AMR,0.0,AMR,124221600.0, Not tested/reported,0.0,0.0,5.280885127868261e-06
981,2008,PAN,744.0,AMR,1.0,AMR,3516268.0,Not tested/reported,0.0,0.0,0.00021158796769757027
982,2007,BTN,793.0,SEAR,2.0,SEAR,686958.0,Not tested/reported,0.0,0.0,0.0011543646045318638
983,2007,BTN,793.0,SEAR,2.0,SEAR,686958.0,No,0.0,0.0,0.0011543646045318638
984,2004,KOR,864.0,WPR,0.0,WPR,48082519.0,Not tested/reported,0.0,0.0,1.7969108482024413e-05
985,2002,IRQ,952.0,EMR,,,24939299.0,,0.0,0.0,3.8172684805615426e-05
986,2013,TLS,1025.0,SEAR,3.0,SEAR,1184366.0,Not tested/reported,0.0,0.0,0.0008654419326458206
987,2004,BLZ,1066.0,AMR,1.0,AMR,276089.0,Not tested/reported,0.0,0.0,0.0038610737841782905
988,2007,CRI,1223.0,AMR,0.0,AMR,4369469.0,Not tested/reported,0.0,0.0,0.0002798967105613977
989,2004,CRI,1289.0,AMR,0.0,AMR,4187038.0,Not tested/reported,0.0,0.0,0.00030785486064372955
990,2001,CRI,1363.0,AMR,0.0,AMR,3996798.0,Not tested/reported,0.0,0.0,0.00034102298890261655
991,2013,MRT,1587.0,AFR,25.0,AFR,3946170.0,Not tested/reported,0.0,0.0,0.00040216209641247085
992,2009,DOM,1643.0,AMR,14.0,AMR,9767758.0,Not tested/reported,0.0,0.0,0.00016820646047946726
993,2006,DJI,1796.0,EMR,29.0,EMR,796208.0,Not tested/reported,0.0,0.0,0.0022556919799851297
994,2013,NPL,1974.0,SEAR,0.0,SEAR,27985310.0,Not tested/reported,0.0,0.0,7.053700673674867e-05
995,2001,SLE,2206.0,AFR,328.0,AFR,4739147.0,Not tested/reported,0.0,0.0,0.00046548461147122045
996,2007,MEX,2361.0,AMR,0.0,AMR,111836346.0,Not tested/reported,0.0,0.0,2.1111204759855083e-05
997,2008,SUR,2709.0,AMR,0.0,AMR,515148.0,Not tested/reported,0.0,0.0,0.005258682941601249
998,2013,MYS,2921.0,WPR,14.0,WPR,29706724.0,Not tested/reported,0.0,0.0,9.832790717683983e-05
999,2006,SUR,3289.0,AMR,1.0,AMR,504307.0,Not tested/reported,0.0,0.0,0.006521821033616428
1000,2004,TJK,3588.0,EUR,0.0,EUR,6712841.0,Not tested/reported,0.0,0.0,0.0005344979867689403
1001,2003,BTN,3806.0,SEAR,14.0,SEAR,623434.0,Not tested/reported,0.0,0.0,0.006104896428491228
1002,2011,MYS,3954.0,WPR,18.0,WPR,28635128.0,Not tested/reported,0.0,0.0,0.00013808214861131405
1003,2008,TZA,4585.0,AFR,12434.0,AFR,43270144.0,Not tested/reported,0.0,0.0,0.00010596220802962892
1004,2004,NPL,4895.0,SEAR,7.0,SEAR,25309449.0,Not tested/reported,0.0,0.0,0.00019340602792261498
1005,2001,MEX,4996.0,AMR,0.0,AMR,103067068.0,Not tested/reported,0.0,0.0,4.8473291197145534e-05
1006,2013,HND,5428.0,AMR,1.0,AMR,8657785.0,Yes,1.0,0.0,0.0006269501956909302
1007,2013,HND,5428.0,AMR,1.0,AMR,8657785.0,Not tested/reported,0.0,0.0,0.0006269501956909302
1008,2013,HND,5428.0,AMR,1.0,AMR,8657785.0,No,0.0,0.0,0.0006269501956909302
1009,2000,BTN,5935.0,SEAR,15.0,SEAR,573416.0,Not tested/reported,0.0,0.0,0.010350251824155587
1010,2005,COM,6086.0,AFR,92.0,AFR,611627.0,Not tested/reported,0.0,0.0,0.009950509052085667
1011,2012,HND,6439.0,AMR,1.0,AMR,8505646.0,Not tested/reported,0.0,0.0,0.0007570265679996557
1012,2000,VUT,6768.0,WPR,3.0,WPR,185063.0,Not tested/reported,0.0,0.0,0.036571329763377874
1013,2009,GTM,7080.0,AMR,0.0,AMR,14316208.0,Not tested/reported,0.0,0.0,0.0004945443653794357
1014,2011,HND,7465.0,AMR,2.0,AMR,8351600.0,Not tested/reported,0.0,0.0,0.0008938407011830069
1015,2002,NIC,7695.0,AMR,8.0,AMR,5171734.0,Not tested/reported,0.0,0.0,0.0014878955491523732
1016,2010,ZAF,8060.0,AFR,83.0,AFR,50979432.36,Not tested/reported,0.0,0.0,0.00015810297657068695
1017,2010,ZAF,8060.0,AFR,83.0,AFR,50979432.36,No,0.0,0.0,0.00015810297657068695
1018,2005,ERI,9073.0,AFR,49.0,AFR,3969007.0,Not tested/reported,0.0,0.0,0.002285962206667814
1019,2008,GNQ,9503.0,AFR,4.0,AFR,868418.0,Not tested/reported,0.0,0.0,0.01094288695075413
1020,2005,VUT,9834.0,WPR,5.0,WPR,209370.0,Not tested/reported,0.0,0.0,0.046969479868175956
1021,2007,HND,10512.0,AMR,,,7707972.0,Not tested/reported,0.0,0.0,0.0013637828471613545
1022,2008,GNB,11299.0,AFR,487.0,AFR,1480841.0,Not tested/reported,0.0,0.0,0.007630123693225674
1023,2007,GUY,11656.0,AMR,,,747869.0,Not tested/reported,0.0,0.0,0.01558561726719519
1024,2005,SOM,12516.0,EMR,15.0,EMR,10409925.0,Not tested/reported,0.0,0.0,0.0012023141377099258
1025,2001,SEN,12920.0,AFR,1515.0,AFR,10134497.0,Not tested/reported,0.0,0.0,0.0012748536015156943
1026,2010,PRK,13520.0,SEAR,0.0,SEAR,24591599.0,Not tested/reported,0.0,0.0,0.0005497812484661936
1027,2013,PRK,14407.0,SEAR,,,24985976.0,Not tested/reported,0.0,0.0,0.0005766034514721379
1028,2013,PRK,14407.0,SEAR,,,24985976.0,No,0.0,0.0,0.0005766034514721379
